customer_id,lead_id,name,phone,purchase_details,contract_date,payment_plan,customer_type,support_status
C034575,L014262,omar-eldeen,(+20)01145797866,Chalet,10/19/2024,Cash,VIP,Active
C034576,L021767,balmenkaure,(+20)01551527982,Hotel Apartment,3/24/2024,Installments,New,Inactive
C034579,L076578,Emanlan,(+20)01525594474,Penthouse,9/29/2024,Installments,New,Active
C034580,L014328,khaledesh,(+20)01007637565,Chalet,1/20/2025,Installments,New,Inactive
C034583,L063761,Azza-i,(+20)01052878413,Townhouse,2/4/2024,Installments,Returning,Active
C034584,L014369,Nurdalia,(+20)01119093349,Chalet,4/14/2024,Installments,Returning,Active
C034589,L052295,IbnAmaleh,(+20)01563715087,Villa,3/30/2024,Installments,New,Active
C034591,L049126,Tamer-Yasmin,(+20)01238104615,Apartment,8/29/2024,Installments,Returning,Active
C034595,L052001,um-osama-uddin,(+20)01025674745,Penthouse,10/16/2024,Cash,VIP,Active
C034596,L049129,Ben-Jamila,(+20)01589375579,Apartment,10/11/2024,Installments,Returning,Active
C034597,L082472,AIN WAEL,(+20)01041408847,Penthouse,4/12/2024,Cash,VIP,Inactive
C034599,L070656,Djoser-y,(+20)01295333360,Townhouse,3/16/2024,Installments,New,Active
C034600,L052305,AYN HORUS,(+20)01073673902,Villa,8/21/2024,Installments,New,Active
C034601,L052307,Eman5,(+20)01279188083,Villa,4/27/2024,Installments,Returning,Active
C034603,L014520,Farid-af,(+20)01093261658,Chalet,10/11/2024,Installments,New,Active
C034604,L006450,NasseradGamal,(+20)01593190470,Townhouse,10/8/2024,Installments,Returning,Active
C034605,L078935,KhaledasKhalil,(+20)01515733680,Townhouse,8/22/2024,Installments,New,Inactive
C034608,L096508,El Sharif,(+20)01585191895,Townhouse,9/13/2024,Installments,Returning,Active
C034610,L066666,salmaoush,(+20)01273382626,Penthouse,8/6/2024,Installments,New,Active
C034612,L052360,DALBASTETUN,(+20)01230922450,Villa,10/12/2024,Installments,New,Active
C034613,L093775,Aynkamil,(+20)01062560162,Townhouse,9/14/2024,Cash,New,Active
C034614,L014533,Bint-Hani-eddine,(+20)01582691436,Chalet,8/5/2024,Installments,New,Active
C034615,L014540,JAMILUTSABRY,(+20)01057924652,Chalet,9/19/2024,Installments,Returning,Active
C034616,L049131,IbnKhalededdin,(+20)01525619308,Apartment,11/5/2024,Installments,New,Inactive
C034617,L014553,MahmoudedYoussef,(+20)01591021195,Chalet,10/25/2024,Cash,VIP,Active
C034619,L014566,NurKarimun,(+20)01030183786,Chalet,4/15/2024,Cash,VIP,Active
C034620,L095276,Waleedarmahmoud,(+20)01019530843,Townhouse,8/14/2024,Cash,VIP,Inactive
C034621,L052386,Dal-Farid,(+20)01587839286,Villa,5/31/2024,Installments,New,Active
C034624,L015587,Nizar-on,(+20)01016795678,Duplex,8/29/2024,Cash,VIP,Active
C034626,L014594,SHADIA-ELDEEN,(+20)01204219800,Chalet,10/14/2024,Installments,Returning,Active
C034628,L014621,ABDKHAFRAZAN,(+20)01506384143,Chalet,8/23/2024,Installments,New,Inactive
C034631,L095340,Shaker-al,(+20)01261743212,Penthouse,9/26/2024,Installments,Returning,Inactive
C034634,L052398,BINT-WAEL-EL,(+20)01239966508,Villa,10/3/2024,Installments,Returning,Active
C034635,L087992,Basmael,(+20)01521457013,Townhouse,10/18/2024,Cash,VIP,Active
C034637,L014688,Sara25,(+20)01545683707,Chalet,11/10/2024,Installments,New,Inactive
C034641,L052419,BenDjoserif652,(+20)01004356822,Villa,8/12/2024,Installments,New,Inactive
C034645,L089025,Malakallah,(+20)01191150417,Townhouse,10/28/2024,Installments,New,Active
C034646,L029073,AdelelHussein,(+20)01038110532,Twin House,10/21/2024,Cash,VIP,Active
C034647,L052421,Waleedarosama,(+20)01110958032,Villa,4/16/2024,Installments,Returning,Active
C034648,L093765,Bint-Ashraf-uddin,(+20)01154432821,Townhouse,4/11/2024,Installments,New,Active
C034649,L052433,Husseinush,(+20)01160085060,Villa,10/15/2024,Installments,New,Active
C034650,L007459,ZAKARIAARAMAL,(+20)01028849934,Townhouse,2/26/2024,Cash,VIP,Active
C034652,L015600,Hassan-fan,(+20)01592213624,Duplex,8/17/2024,Cash,VIP,Active
C034655,L079193,MahmoudatKhalil,(+20)01125716408,Townhouse,2/19/2024,Installments,Returning,Active
C034656,L014774,AlMenesoush142,(+20)01035227877,Chalet,12/20/2024,Cash,VIP,Active
C034658,L014791,narmeremkamal,(+20)01160746859,Chalet,4/12/2024,Cash,VIP,Active
C034660,L052445,Zainab32,(+20)01032863206,Villa,2/21/2024,Cash,VIP,Active
C034661,L052472,UMKHALILELDEEN,(+20)01279839517,Villa,2/6/2024,Cash,VIP,Inactive
C034662,L014801,AbdHalain,(+20)01233529514,Chalet,10/25/2024,Cash,VIP,Active
C034663,L094159,Wael_78,(+20)01140966702,Townhouse,4/1/2024,Installments,Returning,Active
C034664,L052504,Maryamah,(+20)01509927533,Villa,10/26/2024,Cash,VIP,Active
C034666,L092876,OmararAli,(+20)01025797424,Hotel Apartment,4/21/2024,Installments,Returning,Active
C034667,L052507,Gal-Ghada,(+20)01546899355,Villa,1/8/2025,Cash,VIP,Active
C034668,L049136,RANIAOZNARMER,(+20)01542467384,Apartment,3/27/2024,Cash,VIP,Active
C034671,L075870,AliatNasser,(+20)01211535949,Townhouse,4/1/2024,Installments,Returning,Active
C034672,L068337,AmrizZaki,(+20)01246427401,Townhouse,2/17/2024,Cash,New,Active
C034673,L099144,BenAhmed,(+20)01227221584,Townhouse,10/26/2024,Cash,VIP,Active
C034674,L071081,Ben Hakim,(+20)01208466598,Hotel Apartment,10/10/2024,Cash,VIP,Active
C034675,L052529,Nurbastet,(+20)01025186303,Villa,3/6/2024,Cash,VIP,Inactive
C034678,L014863,ABUZAKARIA,(+20)01278788882,Chalet,10/4/2024,Cash,VIP,Active
C034679,L052549,GizaAshraf,(+20)01230353623,Villa,3/28/2024,Cash,VIP,Inactive
C034680,L015603,AbuKhalilel,(+20)01243815430,Duplex,4/24/2024,Installments,Returning,Active
C034681,L085257,Ibneman,(+20)01177974426,Townhouse,4/27/2024,Installments,New,Inactive
C034682,L098663,Mahmoud88,(+20)01279626169,Townhouse,7/30/2024,Installments,New,Active
C034683,L052553,HabibizAisha,(+20)01204969999,Villa,3/11/2024,Installments,Returning,Active
C034684,L052598,Nur-Rania-on,(+20)01128718502,Villa,2/14/2024,Cash,VIP,Active
C034685,L052606,amrabamr,(+20)01501189347,Villa,4/14/2024,Installments,Returning,Active
C034686,L052612,KarimarSamir,(+20)01173409572,Villa,10/6/2024,Installments,Returning,Active
C034687,L070118,Abd-Waleed-uddin,(+20)01129394027,Townhouse,10/20/2024,Cash,VIP,Active
C034689,L014881,Zayedfan,(+20)01026698677,Chalet,9/27/2024,Cash,VIP,Active
C034691,L074629,Osamaasyoussef,(+20)01124946822,Townhouse,3/13/2024,Cash,VIP,Active
C034692,L052614,samiramsamir,(+20)01111575032,Villa,2/29/2024,Installments,New,Active
C034693,L064595,MahmoudamNabil,(+20)01295524266,Twin House,9/29/2024,Installments,New,Inactive
C034694,L038729,IBNAISHAAN,(+20)01122626894,Twin House,2/9/2024,Cash,VIP,Active
C034695,L052615,Rafiqi,(+20)01231105149,Villa,10/16/2024,Cash,VIP,Active
C034697,L079176,Salma_4,(+20)01232159560,Townhouse,10/6/2024,Cash,VIP,Inactive
C034701,L052620,Ben-Osiris,(+20)01160249392,Villa,10/22/2024,Cash,VIP,Inactive
C034702,L014966,Ayn Maryam,(+20)01192832838,Chalet,8/19/2024,Cash,VIP,Active
C034704,L052650,Ibn-Hassan-y,(+20)01542400976,Villa,9/25/2024,Installments,Returning,Active
C034706,L015005,El-Hoda-un,(+20)01266019137,Chalet,7/30/2024,Cash,VIP,Active
C034707,L052652,sethezbahia,(+20)01143646734,Villa,9/27/2024,Installments,Returning,Active
C034711,L015081,Faridaallah,(+20)01157920480,Chalet,9/26/2024,Cash,VIP,Active
C034712,L049138,MostafaalOmar,(+20)01169656659,Apartment,4/10/2024,Cash,VIP,Active
C034719,L052655,Omar75,(+20)01267820517,Villa,4/5/2024,Installments,New,Active
C034735,L015319,Issam-ush,(+20)01154729276,Chalet,8/10/2024,Installments,New,Active
C034736,L082380,TAMERILHASSAN,(+20)01161620367,Townhouse,9/1/2024,Cash,VIP,Active
C034738,L015363,Hoda_18,(+20)01204241250,Chalet,10/23/2024,Cash,VIP,Active
C034740,L018517,ElAliel,(+20)01141156685,Twin House,8/14/2024,Installments,Returning,Active
C034741,L068259,Iman-ran,(+20)01227800364,Twin House,4/3/2024,Installments,Returning,Active
C034742,L040869,Bar-Jamila,(+20)01528115107,Twin House,9/15/2024,Cash,VIP,Active
C034743,L052668,MagdyenMohamed,(+20)01065829920,Villa,3/4/2024,Installments,Returning,Active
C034746,L015371,Ahmed60,(+20)01599798903,Chalet,10/24/2024,Installments,Returning,Active
C034747,L052677,gamilaun,(+20)01204263897,Villa,4/23/2024,Cash,VIP,Active
C034749,L064977,BintHodaon,(+20)01536929809,Penthouse,8/14/2024,Installments,New,Inactive
C034752,L015475,Bint-raed-allah,(+20)01202477342,Chalet,11/4/2024,Installments,Returning,Active
C034754,L059383,Ziadkan,(+20)01257366146,Penthouse,9/25/2024,Installments,Returning,Active
C034757,L015548,Naguib Isis,(+20)01109349980,Chalet,10/3/2024,Cash,VIP,Active
C034758,L088305,ElSaadeddin,(+20)01586073677,Townhouse,8/20/2024,Cash,VIP,Active
C034759,L084822,AbuAdelan,(+20)01090744936,Penthouse,10/14/2024,Installments,Returning,Inactive
C034760,L052678,Dar Salim,(+20)01191805719,Villa,2/23/2024,Cash,VIP,Active
C034762,L015562,NurSaadah,(+20)01173707920,Chalet,9/11/2024,Installments,Returning,Active
C034763,L015577,HaniasAdel,(+20)01026364365,Chalet,9/18/2024,Cash,VIP,Active
C034764,L082289,NurKariman,(+20)01271376204,Townhouse,4/30/2024,Cash,VIP,Inactive
C034766,L052679,ElYoussefeh,(+20)01176115017,Villa,11/10/2024,Installments,Returning,Active
C034769,L015615,NurFatmaeldeen,(+20)01283875202,Chalet,4/22/2024,Cash,VIP,Active
C034770,L003801,Um-Medhat-el,(+20)01172746532,Townhouse,12/3/2024,Installments,New,Active
C034772,L015640,HassanarOmar,(+20)01123245900,Chalet,4/3/2024,Installments,New,Active
C034779,L087131,OCMFMISQJC,(+20)01291159490,Townhouse,3/12/2024,Installments,Returning,Inactive
C034781,L052680,Al-eman-ah,(+20)01546534353,Villa,10/26/2024,Cash,VIP,Inactive
C034782,L015743,Nasser_57,(+20)01544165928,Chalet,1/23/2025,Cash,VIP,Active
C034783,L052699,KhalilelOmar,(+20)01261213376,Villa,4/4/2024,Installments,Returning,Inactive
C034785,L052716,MedhatamIbrahim,(+20)01213709838,Villa,9/24/2024,Cash,VIP,Active
C034787,L078567,Layla44,(+20)01567720838,Penthouse,9/25/2024,Cash,VIP,Active
C034788,L052721,Ali6,(+20)01216628746,Villa,4/16/2024,Cash,VIP,Active
C034792,L077793,Bahia Nada,(+20)01016076179,Townhouse,8/31/2024,Installments,Returning,Inactive
C034793,L067687,MostafaanAmr,(+20)01134125177,Twin House,8/18/2024,Cash,VIP,Active
C034797,L052735,UM-KARIM-ULLAH,(+20)01041857089,Villa,4/15/2024,Installments,Returning,Active
C034799,L015801,VKDUDLWMCVK,(+20)01269977186,Chalet,9/26/2024,Installments,Returning,Active
C034800,L052751,UM-IBRAHIM-MAN,(+20)01175119736,Villa,9/4/2024,Cash,VIP,Active
C034802,L052767,ehab354,(+20)01088946395,Villa,10/13/2024,Installments,New,Active
C034803,L052779,TarekarHassan,(+20)01055634108,Villa,8/13/2024,Installments,Returning,Active
C034805,L052794,DarMahmoudan,(+20)01179355633,Villa,9/10/2024,Installments,New,Active
C034806,L052802,RaafatidIman,(+20)01062737367,Villa,5/30/2024,Cash,VIP,Active
C034807,L015808,Dar-Aisha-allah,(+20)01080721123,Chalet,10/31/2024,Cash,VIP,Active
C034808,L028213,Abu-Salma-man,(+20)01188666173,Twin House,8/8/2024,Installments,New,Inactive
C034810,L092544,Abu-Zainab-an,(+20)01005199873,Twin House,9/2/2024,Cash,VIP,Active
C034811,L049143,SaadasKhaled,(+20)01550082158,Apartment,3/8/2024,Cash,VIP,Inactive
C034813,L015823,Khadija_17,(+20)01147941342,Chalet,8/30/2024,Cash,VIP,Inactive
C034815,L015830,Um-Aisha-ey,(+20)01012270396,Chalet,8/30/2024,Installments,Returning,Active
C034816,L052816,UmOmarallah,(+20)01029423223,Villa,9/11/2024,Installments,New,Active
C034818,L071408,Ibn-Sara-eldeen,(+20)01142180480,Twin House,7/30/2024,Installments,New,Active
C034819,L007301,NurMalakel384,(+20)01139466664,Studio,7/25/2024,Installments,Returning,Inactive
C034824,L015898,Fatma_21,(+20)01511552839,Chalet,10/26/2024,Cash,VIP,Active
C034828,L093424,SamirarYoussef,(+20)01163591352,Studio,9/22/2024,Cash,VIP,Inactive
C034832,L072398,Noor-Ali-ah,(+20)01210053723,Townhouse,4/7/2024,Installments,New,Active
C034833,L052830,Waleedif,(+20)01571996773,Villa,10/8/2024,Installments,New,Active
C034834,L052838,abusalmai,(+20)01148180290,Villa,3/9/2024,Installments,New,Active
C034835,L049147,DARHODAOSH,(+20)01018206709,Apartment,10/18/2024,Installments,Returning,Active
C034836,L015637,Abd-Aisha-ullah,(+20)01177841963,Duplex,9/11/2024,Installments,Returning,Inactive
C034839,L086235,Salma3859811,(+20)01053862887,Twin House,3/15/2024,Installments,Returning,Active
C034842,L052844,Iprkiljh,(+20)01091918748,Villa,9/16/2024,Installments,New,Active
C034845,L065202,Um-Rania-ah,(+20)01245908496,Townhouse,8/31/2024,Cash,VIP,Active
C034847,L045058,KhalilelTarek,(+20)01210045916,Townhouse,10/17/2024,Installments,Returning,Active
C034850,L016051,Abu-Maryam-uddin,(+20)01593165794,Chalet,11/27/2024,Cash,VIP,Active
C034851,L083081,Hoda_36,(+20)01198519520,Townhouse,3/4/2024,Installments,New,Active
C034852,L016060,Bahia Usama,(+20)01028417335,Chalet,8/28/2024,Cash,VIP,Inactive
C034853,L075704,AlTamereh,(+20)01504338603,Twin House,10/3/2024,Cash,VIP,Active
C034855,L052846,HusseinanSamir,(+20)01298834198,Villa,3/15/2024,Installments,Returning,Inactive
C034857,L016071,Bahaafan,(+20)01287483438,Chalet,5/8/2024,Installments,New,Active
C034859,L016076,Ali28,(+20)01173961724,Chalet,10/9/2024,Cash,VIP,Active
C034860,L049148,Magdy_65,(+20)01559258070,Apartment,2/17/2024,Installments,Returning,Active
C034861,L016096,Raedesh,(+20)01508759623,Chalet,4/14/2024,Installments,New,Inactive
C034863,L016105,NabilanMagdy,(+20)01165446466,Chalet,10/7/2024,Cash,VIP,Inactive
C034872,L016188,WISSAMERLATIF,(+20)01070839062,Chalet,10/26/2024,Cash,VIP,Active
C034874,L052860,Hajj_Mahmoud,(+20)01167882597,Villa,10/8/2024,Cash,VIP,Active
C034875,L049152,Galsamir,(+20)01592996452,Apartment,8/31/2024,Installments,Returning,Inactive
C034876,L081712,WALEEDULOMAR,(+20)01256886477,Townhouse,8/22/2024,Installments,New,Active
C034879,L052867,AISHA3771,(+20)01229663638,Villa,8/3/2024,Cash,VIP,Inactive
C034881,L016283,Youssefulgamal,(+20)01067995501,Chalet,8/20/2024,Cash,VIP,Active
C034882,L016291,Ibn-Rania-a,(+20)01548744312,Chalet,12/17/2024,Installments,New,Inactive
C034884,L018085,Amen4964,(+20)01129117154,Twin House,4/13/2024,Installments,New,Active
C034887,L065216,DarMaryamon,(+20)01513989714,Townhouse,2/4/2024,Installments,Returning,Active
C034889,L026612,Aswan_Tamer,(+20)01177007996,Hotel Apartment,8/26/2024,Installments,Returning,Active
C034890,L084718,Omar66,(+20)01160940923,Hotel Apartment,9/22/2024,Installments,New,Inactive
C034893,L049155,Tawfiqsan,(+20)01503857052,Apartment,3/11/2024,Installments,New,Active
C034894,L016365,ALI9704,(+20)01294902038,Chalet,8/9/2024,Installments,Returning,Active
C034897,L016428,Hoda-Habib,(+20)01110993168,Chalet,10/23/2024,Installments,Returning,Active
C034899,L081766,TamerulNabil,(+20)01177682154,Twin House,2/24/2024,Cash,VIP,Active
C034900,L070843,Tareky,(+20)01294632653,Penthouse,9/23/2024,Cash,VIP,Active
C034902,L016450,haniamessam,(+20)01214735274,Chalet,4/9/2024,Cash,VIP,Inactive
C034905,L085838,BENFAHMYRAN,(+20)01567869688,Hotel Apartment,9/20/2024,Installments,Returning,Active
C034906,L052869,NoorIhabman,(+20)01596059220,Villa,9/7/2024,Installments,New,Active
C034910,L016461,AshrafenIbrahim,(+20)01293343508,Chalet,4/17/2024,Cash,VIP,Inactive
C034913,L099481,Khaled_2,(+20)01131431423,Townhouse,10/2/2024,Cash,VIP,Active
C034915,L016499,Gal-Hala,(+20)01538794321,Chalet,9/24/2024,Installments,New,Inactive
C034917,L083616,Faridaah,(+20)01276717526,Twin House,10/22/2024,Installments,New,Inactive
C034918,L079831,UmYoussefman,(+20)01557122280,Townhouse,10/28/2024,Cash,VIP,Active
C034919,L052882,Far-Jamila,(+20)01269511746,Villa,3/20/2024,Cash,VIP,Inactive
C034922,L016595,Yasminman,(+20)01141994095,Chalet,8/15/2024,Installments,Returning,Active
C034923,L037345,al-mahmoud-i,(+20)01107743320,Townhouse,4/24/2024,Installments,Returning,Active
C034925,L016659,NIZARUSH,(+20)01219911136,Chalet,3/24/2024,Installments,Returning,Active
C034929,L007619,AliasHani,(+20)01228755929,Twin House,9/23/2024,Installments,Returning,Active
C034930,L016712,HusseinelHussein,(+20)01147407117,Chalet,10/25/2024,Installments,Returning,Active
C034933,L052887,DaliaabKhufu596,(+20)01014693366,Villa,3/13/2024,Installments,New,Active
C034935,L052899,ElKarimeh,(+20)01570119456,Villa,10/14/2024,Cash,VIP,Inactive
C034936,L052907,wafaaramen,(+20)01037824628,Villa,10/6/2024,Cash,Returning,Active
C034937,L052915,HusseinatNabil,(+20)01583445642,Villa,4/19/2024,Installments,New,Inactive
C034938,L094897,Abd-Mostafa-ah,(+20)01005899723,Townhouse,10/9/2024,Installments,Returning,Active
C034939,L052916,Noor-Hala-allah,(+20)01177619360,Villa,8/23/2024,Cash,VIP,Inactive
C034940,L016733,Ziad6419804,(+20)01203984171,Chalet,3/24/2024,Installments,Returning,Active
C034942,L052917,KhalilazNabil,(+20)01027805015,Villa,4/27/2024,Cash,VIP,Active
C034945,L049156,BintMedhati,(+20)01182800709,Apartment,3/27/2024,Cash,VIP,Inactive
C034946,L049159,Amira-ouf,(+20)01002636073,Apartment,8/25/2024,Cash,VIP,Inactive
C034948,L016737,Hayat-san,(+20)01537626734,Chalet,11/17/2024,Cash,VIP,Active
C034949,L052967,Ammar-af,(+20)01269044358,Villa,3/23/2024,Installments,Returning,Inactive
C034950,L052970,Ashrafatahmed,(+20)01057413911,Villa,2/18/2024,Installments,Returning,Active
C034951,L043781,TAMEREMNASSER,(+20)01527665241,Twin House,10/2/2024,Cash,VIP,Inactive
C034952,L052971,Ain-Djoser,(+20)01582015971,Villa,9/23/2024,Installments,Returning,Active
C034953,L049164,WaleedadAmr,(+20)01277827135,Apartment,8/22/2024,Installments,New,Inactive
C034957,L052974,Omar58,(+20)01170062766,Villa,9/21/2024,Installments,New,Active
C034959,L016773,Youssefabhussein,(+20)01248033156,Chalet,1/1/2025,Installments,New,Active
C034962,L016822,SaadanTarek,(+20)01292463882,Chalet,9/23/2024,Installments,Returning,Active
C034966,L072185,AKHEN7061,(+20)01553055783,Twin House,2/19/2024,Installments,New,Inactive
C034967,L041687,AmrelHussein,(+20)01122328705,Twin House,8/21/2024,Cash,VIP,Active
C034969,L016905,RaedulKhaled,(+20)01110265634,Chalet,10/19/2024,Cash,VIP,Active
C034972,L016932,AbuSaraeddine,(+20)01257291222,Chalet,12/1/2024,Cash,VIP,Active
C034974,L015641,DarTameron,(+20)01158916019,Duplex,7/21/2024,Installments,Returning,Inactive
C034975,L053002,Layla_70,(+20)01283582327,Villa,3/3/2024,Cash,VIP,Active
C034976,L053011,Azizzan,(+20)01024743883,Villa,9/19/2024,Cash,VIP,Inactive
C034977,L069583,El-Wael-eddine,(+20)01511346925,Townhouse,4/23/2024,Cash,VIP,Inactive
C034978,L049165,Iman-i,(+20)01012231270,Apartment,9/5/2024,Installments,New,Active
C034981,L016978,Amiraullah,(+20)01132616867,Chalet,10/31/2024,Cash,VIP,Active
C034982,L053014,Tarek-yan,(+20)01170255048,Villa,4/17/2024,Cash,VIP,Active
C034986,L017015,DarRania,(+20)01278141796,Chalet,9/22/2024,Cash,VIP,Active
C034987,L021813,AbuAmenhotepwan,(+20)01523426488,Twin House,8/30/2024,Installments,Returning,Inactive
C034989,L005388,Omar16,(+20)01201726072,Twin House,9/21/2024,Installments,New,Active
C034991,L074262,NurGhadaeh,(+20)01513805202,Twin House,4/28/2024,Installments,Returning,Active
C034992,L017047,DarAshrafon,(+20)01232092797,Chalet,10/13/2024,Installments,Returning,Inactive
C034996,L076349,YoussefatAshraf,(+20)01186508626,Townhouse,8/31/2024,Installments,New,Inactive
C034999,L089097,TameremSamir,(+20)01554667934,Studio,3/27/2024,Installments,Returning,Active
C035005,L017146,Nur-Wael-al,(+20)01194988761,Chalet,1/15/2025,Cash,VIP,Inactive
C035006,L017156,Ashrafanmagdy,(+20)01210549783,Chalet,9/24/2024,Installments,Returning,Active
C035010,L017200,Farida9561,(+20)01264003660,Chalet,12/19/2024,Installments,New,Active
C035011,L096277,Azzaeh,(+20)01024850680,Townhouse,10/28/2024,Cash,VIP,Inactive
C035014,L053015,Ayn Fahmy,(+20)01530084791,Villa,8/19/2024,Installments,New,Active
C035015,L053019,Saadush,(+20)01162810795,Villa,8/4/2024,Installments,Returning,Active
C035017,L053023,bintmohamedeldeen,(+20)01064197619,Villa,9/11/2024,Cash,VIP,Active
C035018,L053025,Abu wissam,(+20)01558743987,Villa,8/26/2024,Installments,New,Inactive
C035019,L053026,OmaredKhaled,(+20)01061723721,Villa,3/18/2024,Installments,Returning,Inactive
C035020,L085957,magdyulhussein,(+20)01193065670,Townhouse,7/29/2024,Cash,VIP,Active
C035022,L017235,Youssef-ah,(+20)01547982124,Chalet,10/18/2024,Cash,VIP,Active
C035023,L053032,Noor-raed-ah,(+20)01071470513,Villa,9/1/2024,Installments,New,Inactive
C035024,L017281,GamalemEssam,(+20)01094911977,Chalet,12/30/2024,Cash,VIP,Active
C035027,L015669,NabiledAli,(+20)01244254473,Duplex,8/24/2024,Installments,New,Inactive
C035034,L053046,AbuAmrallah,(+20)01263254332,Villa,4/27/2024,Cash,New,Active
C035036,L075616,Bintseth,(+20)01115447790,Penthouse,10/9/2024,Cash,VIP,Active
C035037,L092611,Dalia3845,(+20)01191048054,Townhouse,10/31/2024,Cash,VIP,Active
